Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,study_efficiency,effective_study_hours,attendance_study_interaction,previous_study_interaction,motivation_study_interaction,study_sleep_ratio,tutoring_study_ratio,parental_support_score,school_quality_score,Hours_Studied_squared,Attendance_squared,Previous_Scores_squared,Sleep_Hours_squared,study_hours_category,sleep_category
20,62,0,2,1,4,78,2,0,1,0,2,0,2,4,0,1,1,1,64,5.0,22,12.4,15.6,0.0,4.0,0.047619047619047616,0,2,400,3844,6084,16,2.0,0.0
14,63,0,0,0,8,74,2,1,1,1,2,0,1,4,0,2,1,1,63,1.75,16,8.82,10.36,0.0,1.5555555555555556,0.06666666666666667,0,2,196,3969,5476,64,1.0,3.0
23,82,1,2,1,6,86,2,1,0,0,2,1,1,4,0,1,2,0,68,3.8333333333333335,23,18.86,19.78,0.0,3.2857142857142856,0.0,2,4,529,6724,7396,36,2.0,1.0
22,64,0,2,0,5,77,2,1,1,0,2,0,0,2,0,0,2,0,65,4.4,24,14.08,16.94,0.0,3.6666666666666665,0.043478260869565216,0,2,484,4096,5929,25,2.0,0.0
26,61,0,2,1,8,70,1,1,1,2,2,0,1,4,1,2,1,0,65,3.25,28,15.86,18.2,0.0,2.888888888888889,0.037037037037037035,0,2,676,3721,4900,64,2.0,3.0
15,67,0,0,1,4,50,1,1,0,2,3,1,2,1,0,0,2,0,64,3.75,15,10.05,7.5,0.0,3.0,0.0,0,6,225,4489,2500,16,1.0,0.0
20,83,0,2,1,6,73,2,1,0,0,2,1,2,3,0,0,0,0,68,3.3333333333333335,20,16.6,14.6,0.0,2.857142857142857,0.0,0,4,400,6889,5329,36,2.0,1.0
12,88,1,2,1,4,56,2,1,0,1,0,0,1,2,0,1,0,0,62,3.0,12,10.56,6.72,0.0,2.4,0.0,2,0,144,7744,3136,16,1.0,0.0
24,68,2,2,1,7,96,2,1,1,1,0,1,2,3,0,1,2,0,67,3.4285714285714284,26,16.32,23.04,0.0,3.0,0.04,4,0,576,4624,9216,49,2.0,2.0
23,87,0,0,1,9,96,0,1,1,2,2,0,2,1,0,0,2,1,73,2.5555555555555554,25,20.01,22.08,0.0,2.3,0.041666666666666664,0,2,529,7569,9216,81,2.0,4.0
23,67,0,0,1,6,90,2,1,2,0,2,0,2,3,0,1,2,1,69,3.8333333333333335,27,15.41,20.7,0.0,3.2857142857142856,0.08333333333333333,0,2,529,4489,8100,36,2.0,1.0
20,85,2,2,0,6,58,1,1,0,1,2,0,0,2,0,2,2,0,65,3.3333333333333335,20,17.0,11.6,0.0,2.857142857142857,0.0,6,2,400,7225,3364,36,2.0,1.0
22,76,2,2,1,10,57,2,1,1,2,0,0,1,3,0,1,0,0,66,2.2,24,16.72,12.54,0.0,2.0,0.043478260869565216,4,0,484,5776,3249,100,2.0,4.0
30,86,0,2,0,8,78,2,1,4,2,1,1,2,2,0,0,0,0,73,3.75,38,25.8,23.4,0.0,3.3333333333333335,0.12903225806451613,0,2,900,7396,6084,64,3.0,3.0
18,100,0,2,1,10,86,2,1,1,2,2,1,1,3,0,1,2,0,72,1.8,20,18.0,15.48,0.0,1.6363636363636365,0.05263157894736842,0,4,324,10000,7396,100,1.0,4.0
21,98,2,2,1,7,95,1,1,3,0,1,1,1,1,0,1,2,0,72,3.0,27,20.58,19.95,0.0,2.625,0.13636363636363635,4,2,441,9604,9025,49,2.0,2.0
13,60,1,0,1,7,95,2,1,1,1,2,0,2,1,0,1,2,1,61,1.8571428571428572,15,7.8,12.35,0.0,1.625,0.07142857142857142,2,2,169,3600,9025,49,1.0,2.0
15,95,0,2,1,9,58,1,1,2,1,0,0,1,3,0,1,2,1,69,1.6666666666666667,19,14.25,8.7,0.0,1.5,0.125,0,0,225,9025,3364,81,1.0,4.0
21,63,0,2,0,7,100,2,1,1,0,2,0,1,2,0,2,1,1,66,3.0,23,13.23,21.0,0.0,2.625,0.045454545454545456,0,2,441,3969,10000,49,2.0,2.0
27,98,0,0,0,7,58,2,1,1,0,2,1,2,3,0,2,0,1,74,3.857142857142857,29,26.46,15.66,0.0,3.375,0.03571428571428571,0,4,729,9604,3364,49,3.0,2.0
18,71,0,1,1,4,92,2,1,1,1,2,1,0,4,1,0,2,1,64,4.5,20,12.78,16.56,0.0,3.6,0.05263157894736842,0,4,324,5041,8464,16,1.0,0.0
19,75,2,0,1,10,79,2,1,1,2,2,1,1,2,0,1,2,1,66,1.9,21,14.25,15.01,0.0,1.7272727272727273,0.05,4,4,361,5625,6241,100,2.0,4.0
18,64,0,2,1,8,84,2,0,2,2,2,1,1,3,0,0,2,1,64,2.25,22,11.52,15.12,0.0,2.0,0.10526315789473684,0,4,324,4096,7056,64,1.0,3.0
17,64,0,0,0,7,80,1,1,3,2,2,0,2,4,0,1,2,0,66,2.4285714285714284,23,10.88,13.6,0.0,2.125,0.16666666666666666,0,2,289,4096,6400,49,1.0,2.0
22,89,2,0,0,8,93,2,1,2,0,1,0,1,5,0,1,2,0,72,2.75,26,19.58,20.46,0.0,2.4444444444444446,0.08695652173913043,4,1,484,7921,8649,64,2.0,3.0
11,98,0,0,1,5,82,0,1,1,2,2,0,1,2,0,2,2,0,71,2.2,13,10.78,9.02,0.0,1.8333333333333333,0.08333333333333333,0,2,121,9604,6724,25,1.0,0.0
28,84,0,2,1,6,92,2,1,1,2,2,1,0,3,1,1,2,1,70,4.666666666666667,30,23.52,25.76,0.0,4.0,0.034482758620689655,0,4,784,7056,8464,36,3.0,1.0
16,89,0,2,1,8,58,1,1,2,1,2,1,1,3,0,0,1,0,67,2.0,20,14.24,9.28,0.0,1.7777777777777777,0.11764705882352941,0,4,256,7921,3364,64,1.0,3.0
24,90,2,0,0,7,93,1,1,1,1,0,1,1,2,1,2,2,0,71,3.4285714285714284,26,21.6,22.32,0.0,3.0,0.04,6,0,576,8100,8649,49,2.0,2.0
12,71,2,1,0,8,100,2,1,2,0,2,1,1,3,1,0,2,0,63,1.5,16,8.52,12.0,0.0,1.3333333333333333,0.15384615384615385,2,4,144,5041,10000,64,1.0,3.0
24,62,2,0,0,7,83,1,1,1,2,1,1,1,2,0,0,1,1,64,3.4285714285714284,26,14.88,19.92,0.0,3.0,0.04,2,2,576,3844,6889,49,2.0,2.0
24,60,2,2,1,8,99,2,1,2,1,1,1,1,1,0,1,1,0,64,3.0,28,14.4,23.76,0.0,2.6666666666666665,0.08,4,2,576,3600,9801,64,2.0,3.0
22,74,2,1,0,5,61,2,1,1,1,2,1,2,3,0,2,2,1,65,4.4,24,16.28,13.42,0.0,3.6666666666666665,0.043478260869565216,6,4,484,5476,3721,25,2.0,0.0
14,70,2,2,1,9,91,0,1,2,2,2,1,1,4,0,1,2,1,65,1.5555555555555556,18,9.8,12.74,0.0,1.4,0.13333333333333333,4,4,196,4900,8281,81,1.0,4.0
21,62,2,1,0,6,58,2,1,2,1,0,0,1,3,0,0,1,1,62,3.5,25,13.02,12.18,0.0,3.0,0.09090909090909091,2,0,441,3844,3364,36,2.0,1.0
13,67,0,0,1,7,76,2,1,2,1,2,0,1,5,0,1,2,0,65,1.8571428571428572,17,8.71,9.88,0.0,1.625,0.14285714285714285,0,2,169,4489,5776,49,1.0,2.0
18,65,2,0,0,6,83,1,1,1,2,0,0,1,2,0,1,2,0,64,3.0,20,11.7,14.94,0.0,2.5714285714285716,0.05263157894736842,4,0,324,4225,6889,36,1.0,1.0
26,97,2,2,1,7,83,1,1,2,1,2,1,2,3,0,2,2,0,74,3.7142857142857144,30,25.22,21.58,0.0,3.25,0.07407407407407407,6,4,676,9409,6889,49,2.0,2.0
25,66,2,0,1,7,84,1,1,2,0,2,1,2,1,0,1,2,0,67,3.5714285714285716,29,16.5,21.0,0.0,3.125,0.07692307692307693,4,4,625,4356,7056,49,2.0,2.0
20,82,1,2,0,8,66,1,1,0,0,2,1,2,2,0,2,2,0,66,2.5,20,16.4,13.2,0.0,2.2222222222222223,0.0,3,4,400,6724,4356,64,2.0,3.0
14,84,0,0,0,8,99,2,0,3,2,0,1,1,4,0,2,2,1,70,1.75,20,11.76,13.86,0.0,1.5555555555555556,0.2,0,0,196,7056,9801,64,1.0,3.0
24,82,2,0,0,8,50,2,1,0,2,2,1,2,2,0,2,1,0,68,3.0,24,19.68,12.0,0.0,2.6666666666666665,0.0,6,4,576,6724,2500,64,2.0,3.0
20,64,2,2,0,6,81,2,1,0,0,0,1,2,1,0,3,1,1,64,3.3333333333333335,20,12.8,16.2,0.0,2.857142857142857,0.0,8,0,400,4096,6561,36,2.0,1.0
6,73,2,2,0,8,93,1,1,0,1,2,0,1,1,1,1,0,1,58,0.75,6,4.38,5.58,0.0,0.6666666666666666,0.0,4,2,36,5329,8649,64,0.0,3.0
25,62,2,2,1,7,95,1,1,1,0,2,1,1,4,1,0,2,0,65,3.5714285714285716,27,15.5,23.75,0.0,3.125,0.038461538461538464,2,4,625,3844,9025,49,2.0,2.0
20,76,2,0,1,7,86,2,1,2,2,2,1,0,5,0,1,2,1,68,2.857142857142857,24,15.2,17.2,0.0,2.5,0.09523809523809523,4,4,400,5776,7396,49,2.0,2.0
27,68,1,2,0,8,79,2,1,2,1,0,0,0,1,1,2,1,1,64,3.375,31,18.36,21.33,0.0,3.0,0.07142857142857142,3,0,729,4624,6241,64,3.0,3.0
13,82,2,0,0,5,73,1,1,4,1,2,1,0,4,0,1,2,0,66,2.6,21,10.66,9.49,0.0,2.1666666666666665,0.2857142857142857,4,4,169,6724,5329,25,1.0,0.0
1,88,2,0,1,4,72,0,1,3,2,2,0,0,2,0,0,2,0,92,0.25,7,0.88,0.72,0.0,0.2,1.5,2,2,1,7744,5184,16,0.0,0.0
22,81,0,2,1,9,71,2,1,2,0,1,1,0,4,0,1,2,0,69,2.4444444444444446,26,17.82,15.62,0.0,2.2,0.08695652173913043,0,2,484,6561,5041,81,2.0,4.0
22,77,2,0,0,7,85,1,1,2,1,2,1,1,2,0,0,2,0,68,3.142857142857143,26,16.94,18.7,0.0,2.75,0.08695652173913043,2,4,484,5929,7225,49,2.0,2.0
10,75,2,2,0,8,87,1,1,2,2,2,1,2,4,1,1,2,1,63,1.25,14,7.5,8.7,0.0,1.1111111111111112,0.18181818181818182,4,4,100,5625,7569,64,1.0,3.0
14,94,1,2,1,6,76,2,0,0,1,1,1,1,3,0,1,2,0,64,2.3333333333333335,14,13.16,10.64,0.0,2.0,0.0,2,2,196,8836,5776,36,1.0,1.0
37,69,2,0,1,9,87,2,0,1,1,2,1,0,2,0,0,0,1,68,4.111111111111111,39,25.53,32.19,0.0,3.7,0.02631578947368421,2,4,1369,4761,7569,81,4.0,4.0
18,89,2,1,0,8,76,0,1,0,1,2,1,2,2,0,1,2,0,67,2.25,18,16.02,13.68,0.0,2.0,0.0,4,4,324,7921,5776,64,1.0,3.0
24,90,1,2,1,7,55,2,1,1,0,2,1,0,2,0,2,0,0,68,3.4285714285714284,26,21.6,13.2,0.0,3.0,0.04,3,4,576,8100,3025,49,2.0,2.0
16,77,2,2,1,7,93,2,1,1,1,2,1,2,2,0,3,1,0,66,2.2857142857142856,18,12.32,14.88,0.0,2.0,0.058823529411764705,8,4,256,5929,8649,49,1.0,2.0
7,72,2,2,1,4,94,2,1,4,2,2,0,2,4,0,2,2,0,66,1.75,15,5.04,6.58,0.0,1.4,0.5,6,2,49,5184,8836,16,0.0,0.0
19,79,2,0,1,8,63,2,1,4,1,0,1,1,2,0,1,1,0,68,2.375,27,15.01,11.97,0.0,2.111111111111111,0.2,4,0,361,6241,3969,64,2.0,3.0
18,64,2,0,1,9,89,1,1,1,2,0,0,1,3,0,1,1,0,64,2.0,20,11.52,16.02,0.0,1.8,0.05263157894736842,4,0,324,4096,7921,81,1.0,4.0
18,62,0,2,1,7,76,2,1,2,2,2,0,0,3,1,0,2,1,63,2.5714285714285716,22,11.16,13.68,0.0,2.25,0.10526315789473684,0,2,324,3844,5776,49,1.0,2.0
19,64,2,2,1,7,56,2,1,0,1,2,0,1,4,0,1,2,1,62,2.7142857142857144,19,12.16,10.64,0.0,2.375,0.0,4,2,361,4096,3136,49,2.0,2.0
22,67,2,0,0,7,70,0,1,2,1,2,0,2,2,0,1,2,0,66,3.142857142857143,26,14.74,15.4,0.0,2.75,0.08695652173913043,4,2,484,4489,4900,49,2.0,2.0
19,80,0,2,1,9,54,2,1,0,1,2,1,0,2,0,2,1,0,65,2.111111111111111,19,15.2,10.26,0.0,1.9,0.0,0,4,361,6400,2916,81,2.0,4.0
12,94,2,1,1,9,89,2,1,1,1,1,0,0,3,0,1,2,0,66,1.3333333333333333,14,11.28,10.68,0.0,1.2,0.07692307692307693,4,1,144,8836,7921,81,1.0,4.0
23,69,2,0,1,6,60,2,1,2,1,0,0,0,4,0,1,2,0,66,3.8333333333333335,27,15.87,13.8,0.0,3.2857142857142856,0.08333333333333333,4,0,529,4761,3600,36,2.0,1.0
8,97,2,0,1,8,58,0,1,2,0,2,1,1,2,0,0,2,1,69,1.0,12,7.76,4.64,0.0,0.8888888888888888,0.2222222222222222,2,4,64,9409,3364,64,0.0,3.0
8,98,1,2,1,7,60,2,1,1,0,0,0,0,3,0,2,2,1,67,1.1428571428571428,10,7.84,4.8,0.0,1.0,0.1111111111111111,3,0,64,9604,3600,49,0.0,2.0
24,98,2,0,0,8,61,2,1,6,2,0,0,2,3,0,1,2,1,75,3.0,36,23.52,14.64,0.0,2.6666666666666665,0.24,4,0,576,9604,3721,64,2.0,3.0
23,94,0,2,1,6,84,0,1,0,1,0,1,1,3,0,2,2,0,73,3.8333333333333335,23,21.62,19.32,0.0,3.2857142857142856,0.0,0,0,529,8836,7056,36,2.0,1.0
20,75,2,2,1,9,82,0,1,0,1,1,1,2,5,0,0,1,1,66,2.2222222222222223,20,15.0,16.4,0.0,2.0,0.0,2,2,400,5625,6724,81,2.0,4.0
12,63,2,2,0,8,56,1,1,4,2,2,1,2,4,0,0,1,0,61,1.5,20,7.56,6.72,0.0,1.3333333333333333,0.3076923076923077,2,4,144,3969,3136,64,1.0,3.0
16,83,2,2,1,9,86,2,1,5,1,0,0,0,4,0,1,1,1,68,1.7777777777777777,26,13.28,13.76,0.0,1.6,0.29411764705882354,4,0,256,6889,7396,81,1.0,4.0
18,82,2,2,1,5,67,0,0,1,2,0,1,1,4,0,0,2,0,67,3.6,20,14.76,12.06,0.0,3.0,0.05263157894736842,2,0,324,6724,4489,25,1.0,0.0
10,94,2,0,0,5,73,2,1,1,2,2,1,0,3,0,1,1,0,66,2.0,12,9.4,7.3,0.0,1.6666666666666667,0.09090909090909091,4,4,100,8836,5329,25,1.0,0.0
16,100,2,0,0,10,56,2,1,1,0,2,1,1,2,0,1,2,1,69,1.6,18,16.0,8.96,0.0,1.4545454545454546,0.058823529411764705,4,4,256,10000,3136,100,1.0,4.0
24,80,2,2,0,9,85,1,1,3,1,2,1,2,4,0,1,2,0,69,2.6666666666666665,30,19.2,20.4,0.0,2.4,0.12,4,4,576,6400,7225,81,2.0,4.0
29,74,2,0,1,6,69,2,1,1,1,0,0,0,1,0,0,0,1,67,4.833333333333333,31,21.46,20.01,0.0,4.142857142857143,0.03333333333333333,2,0,841,5476,4761,36,3.0,1.0
17,67,0,2,0,8,82,2,1,0,2,2,1,2,4,0,1,2,1,65,2.125,17,11.39,13.94,0.0,1.8888888888888888,0.0,0,4,289,4489,6724,64,1.0,3.0
25,60,2,1,0,6,71,1,1,2,0,2,1,2,2,0,1,2,0,63,4.166666666666667,29,15.0,17.75,0.0,3.5714285714285716,0.07692307692307693,4,4,625,3600,5041,36,2.0,1.0
9,80,2,1,1,4,52,1,1,1,0,2,1,2,2,0,2,2,1,63,2.25,11,7.2,4.68,0.0,1.8,0.1,6,4,81,6400,2704,16,0.0,0.0
24,82,2,2,0,4,85,1,0,1,1,2,1,0,2,0,1,2,0,66,6.0,26,19.68,20.4,0.0,4.8,0.04,4,4,576,6724,7225,16,2.0,0.0
15,93,2,2,1,7,78,1,1,0,2,2,1,0,4,0,1,1,0,66,2.142857142857143,15,13.95,11.7,0.0,1.875,0.0,4,4,225,8649,6084,49,1.0,2.0
22,80,2,0,1,9,72,1,1,2,2,2,1,1,4,0,0,2,1,69,2.4444444444444446,26,17.6,15.84,0.0,2.2,0.08695652173913043,2,4,484,6400,5184,81,2.0,4.0
19,97,0,2,1,9,60,0,1,3,2,2,1,0,4,0,2,1,1,72,2.111111111111111,25,18.43,11.4,0.0,1.9,0.15,0,4,361,9409,3600,81,2.0,4.0
28,85,2,2,1,9,81,1,1,2,1,2,1,1,3,0,1,2,0,70,3.111111111111111,32,23.8,22.68,0.0,2.8,0.06896551724137931,4,4,784,7225,6561,81,3.0,4.0
15,94,2,0,1,8,64,2,1,2,1,2,1,0,1,0,0,2,0,68,1.875,19,14.1,9.6,0.0,1.6666666666666667,0.125,2,4,225,8836,4096,64,1.0,3.0
24,66,0,2,1,7,71,1,1,1,1,0,1,1,3,0,1,2,0,66,3.4285714285714284,26,15.84,17.04,0.0,3.0,0.04,0,0,576,4356,5041,49,2.0,2.0
18,94,1,2,1,9,53,2,1,3,1,2,1,0,3,0,0,1,1,67,2.0,24,16.92,9.54,0.0,1.8,0.15789473684210525,1,4,324,8836,2809,81,1.0,4.0
19,87,0,2,0,4,89,2,1,0,1,1,1,2,5,1,2,1,1,68,4.75,19,16.53,16.91,0.0,3.8,0.0,0,2,361,7569,7921,16,2.0,0.0
19,67,2,1,1,8,55,2,0,0,2,0,0,2,4,0,1,2,0,62,2.375,19,12.73,10.45,0.0,2.111111111111111,0.0,4,0,361,4489,3025,64,2.0,3.0
15,68,2,0,0,5,95,0,1,1,2,2,0,2,2,1,0,2,1,64,3.0,17,10.2,14.25,0.0,2.5,0.0625,2,2,225,4624,9025,25,1.0,0.0
20,97,0,1,1,6,93,1,1,1,0,0,1,2,1,0,0,0,0,71,3.3333333333333335,22,19.4,18.6,0.0,2.857142857142857,0.047619047619047616,0,0,400,9409,8649,36,2.0,1.0
20,61,0,2,0,8,99,2,1,0,2,0,1,1,4,0,0,2,0,65,2.5,20,12.2,19.8,0.0,2.2222222222222223,0.0,0,0,400,3721,9801,64,2.0,3.0
21,79,2,2,1,8,95,0,1,0,2,2,1,1,2,0,2,2,1,69,2.625,21,16.59,19.95,0.0,2.3333333333333335,0.0,6,4,441,6241,9025,64,2.0,3.0
21,73,2,2,0,6,99,2,0,1,1,2,1,1,5,0,1,2,0,65,3.5,23,15.33,20.79,0.0,3.0,0.045454545454545456,4,4,441,5329,9801,36,2.0,1.0
25,87,2,2,0,8,94,0,1,0,2,0,1,2,4,0,1,2,0,71,3.125,25,21.75,23.5,0.0,2.7777777777777777,0.0,4,0,625,7569,8836,64,2.0,3.0
26,94,1,2,0,8,56,1,1,1,0,2,1,0,2,0,0,2,1,69,3.25,28,24.44,14.56,0.0,2.888888888888889,0.037037037037037035,1,4,676,8836,3136,64,2.0,3.0
14,74,0,2,1,7,72,0,0,2,2,2,0,0,3,0,0,2,0,65,2.0,18,10.36,10.08,0.0,1.75,0.13333333333333333,0,2,196,5476,5184,49,1.0,2.0
25,77,1,2,1,7,54,2,1,2,2,2,1,1,1,0,0,1,0,66,3.5714285714285716,29,19.25,13.5,0.0,3.125,0.07692307692307693,1,4,625,5929,2916,49,2.0,2.0
13,99,2,2,1,10,77,1,1,0,2,0,0,0,3,0,0,1,1,68,1.3,13,12.87,10.01,0.0,1.1818181818181819,0.0,2,0,169,9801,5929,100,1.0,4.0
24,91,0,0,1,7,76,2,1,0,2,2,0,2,2,0,1,1,1,72,3.4285714285714284,24,21.84,18.24,0.0,3.0,0.0,0,2,576,8281,5776,49,2.0,2.0
24,96,0,0,1,7,96,2,1,1,2,2,1,0,3,0,1,2,1,74,3.4285714285714284,26,23.04,23.04,0.0,3.0,0.04,0,4,576,9216,9216,49,2.0,2.0
9,78,2,2,0,7,98,1,1,3,1,2,1,2,2,0,1,2,0,64,1.2857142857142858,15,7.02,8.82,0.0,1.125,0.3,4,4,81,6084,9604,49,0.0,2.0
21,69,0,1,1,7,63,2,1,0,2,2,1,2,3,0,1,1,0,64,3.0,21,14.49,13.23,0.0,2.625,0.0,0,4,441,4761,3969,49,2.0,2.0
17,76,2,2,1,8,79,1,0,1,1,2,1,1,4,1,2,0,1,63,2.125,19,12.92,13.43,0.0,1.8888888888888888,0.05555555555555555,6,4,289,5776,6241,64,1.0,3.0
15,89,0,1,0,9,73,0,1,2,1,1,0,1,2,0,1,2,0,66,1.6666666666666667,19,13.35,10.95,0.0,1.5,0.125,0,1,225,7921,5329,81,1.0,4.0
28,64,2,2,1,7,77,2,1,1,0,2,1,2,2,0,1,2,0,67,4.0,30,17.92,21.56,0.0,3.5,0.034482758620689655,4,4,784,4096,5929,49,3.0,2.0
16,71,0,1,1,6,77,1,1,4,2,2,1,1,5,1,0,1,0,64,2.6666666666666665,24,11.36,12.32,0.0,2.2857142857142856,0.23529411764705882,0,4,256,5041,5929,36,1.0,1.0
15,62,1,0,0,10,96,1,1,0,2,0,0,2,4,0,1,0,0,62,1.5,15,9.3,14.4,0.0,1.3636363636363635,0.0,2,0,225,3844,9216,100,1.0,4.0
20,77,2,1,1,7,95,0,1,0,2,3,1,2,1,0,1,0,0,66,2.857142857142857,20,15.4,19.0,0.0,2.5,0.0,4,6,400,5929,9025,49,2.0,2.0
24,93,2,0,0,4,56,1,1,4,1,0,1,0,2,0,2,1,1,71,6.0,32,22.32,13.44,0.0,4.8,0.16,6,0,576,8649,3136,16,2.0,0.0
19,61,0,1,1,10,67,1,0,1,2,2,1,2,6,0,2,2,1,63,1.9,21,11.59,12.73,0.0,1.7272727272727273,0.05,0,4,361,3721,4489,100,2.0,4.0
27,87,0,2,1,9,88,2,1,1,1,0,1,2,4,1,0,2,0,72,3.0,29,23.49,23.76,0.0,2.7,0.03571428571428571,0,0,729,7569,7744,81,3.0,4.0
23,97,2,0,0,9,84,1,1,1,0,2,1,2,3,1,1,0,1,71,2.5555555555555554,25,22.31,19.32,0.0,2.3,0.041666666666666664,4,4,529,9409,7056,81,2.0,4.0
7,69,1,2,0,9,82,1,1,1,2,0,0,2,3,0,2,2,1,61,0.7777777777777778,9,4.83,5.74,0.0,0.7,0.125,3,0,49,4761,6724,81,0.0,4.0
17,88,2,0,1,10,100,2,1,1,1,0,1,2,2,0,2,2,1,71,1.7,19,14.96,17.0,0.0,1.5454545454545454,0.05555555555555555,6,0,289,7744,10000,100,1.0,4.0
17,99,2,2,0,5,67,1,1,2,2,2,0,1,4,0,2,0,0,69,3.4,21,16.83,11.39,0.0,2.8333333333333335,0.1111111111111111,6,2,289,9801,4489,25,1.0,0.0
23,98,2,0,1,6,76,1,1,3,1,0,1,2,3,0,3,2,0,74,3.8333333333333335,29,22.54,17.48,0.0,3.2857142857142856,0.125,8,0,529,9604,5776,36,2.0,1.0
4,69,2,0,1,6,99,2,1,0,2,0,1,1,2,0,1,1,0,61,0.6666666666666666,4,2.76,3.96,0.0,0.5714285714285714,0.0,4,0,16,4761,9801,36,0.0,1.0
35,64,2,1,0,6,85,0,1,2,2,0,0,1,2,0,1,1,0,68,5.833333333333333,39,22.4,29.75,0.0,5.0,0.05555555555555555,4,0,1225,4096,7225,36,3.0,1.0
23,66,2,0,1,7,82,0,1,1,2,2,1,2,2,0,1,2,0,67,3.2857142857142856,25,15.18,18.86,0.0,2.875,0.041666666666666664,4,4,529,4356,6724,49,2.0,2.0
21,88,0,1,0,6,58,2,1,3,0,2,0,1,4,0,0,2,0,70,3.5,27,18.48,12.18,0.0,3.0,0.13636363636363635,0,2,441,7744,3364,36,2.0,1.0
27,89,2,2,0,5,62,2,1,0,1,2,1,1,3,0,1,2,0,69,5.4,27,24.03,16.74,0.0,4.5,0.0,4,4,729,7921,3844,25,3.0,0.0
34,87,2,1,0,6,69,0,1,3,1,2,0,1,2,0,0,1,0,72,5.666666666666667,40,29.58,23.46,0.0,4.857142857142857,0.08571428571428572,2,2,1156,7569,4761,36,3.0,1.0
25,73,2,1,1,7,73,2,1,1,2,2,1,2,2,0,1,2,0,66,3.5714285714285716,27,18.25,18.25,0.0,3.125,0.038461538461538464,4,4,625,5329,5329,49,2.0,2.0
26,67,2,2,0,9,75,2,1,2,2,2,1,2,3,0,1,2,0,67,2.888888888888889,30,17.42,19.5,0.0,2.6,0.07407407407407407,4,4,676,4489,5625,81,2.0,4.0
21,83,2,2,0,6,95,0,1,4,0,0,1,1,2,0,1,0,1,70,3.5,29,17.43,19.95,0.0,3.0,0.18181818181818182,4,0,441,6889,9025,36,2.0,1.0
19,79,2,0,1,8,55,2,1,3,2,2,0,1,4,1,2,2,0,68,2.375,25,15.01,10.45,0.0,2.111111111111111,0.15,6,2,361,6241,3025,64,2.0,3.0
17,89,1,2,1,5,62,0,1,2,2,2,0,2,2,0,0,2,1,68,3.4,21,15.13,10.54,0.0,2.8333333333333335,0.1111111111111111,1,2,289,7921,3844,25,1.0,0.0
15,78,2,0,0,4,57,0,1,2,2,0,1,0,2,0,1,2,1,65,3.75,19,11.7,8.55,0.0,3.0,0.125,4,0,225,6084,3249,16,1.0,0.0
16,74,2,1,1,7,87,2,1,0,1,1,1,2,3,0,0,2,1,63,2.2857142857142856,16,11.84,13.92,0.0,2.0,0.0,2,2,256,5476,7569,49,1.0,2.0
12,72,1,1,1,6,99,0,1,0,1,2,1,2,4,0,0,0,1,62,2.0,12,8.64,11.88,0.0,1.7142857142857142,0.0,1,4,144,5184,9801,36,1.0,1.0
20,68,2,0,1,6,95,2,1,0,1,2,1,2,4,0,1,2,1,66,3.3333333333333335,20,13.6,19.0,0.0,2.857142857142857,0.0,4,4,400,4624,9025,36,2.0,1.0
10,71,2,0,1,6,86,2,1,1,2,1,1,0,2,1,2,2,0,62,1.6666666666666667,12,7.1,8.6,0.0,1.4285714285714286,0.09090909090909091,6,2,100,5041,7396,36,1.0,1.0
21,64,1,0,1,6,51,1,1,0,0,1,1,0,3,0,0,1,1,61,3.5,21,13.44,10.71,0.0,3.0,0.0,1,2,441,4096,2601,36,2.0,1.0
20,74,1,2,1,6,67,0,1,0,2,2,0,0,4,1,0,1,1,63,3.3333333333333335,20,14.8,13.4,0.0,2.857142857142857,0.0,1,2,400,5476,4489,36,2.0,1.0
21,61,2,2,1,6,93,1,1,3,2,0,0,1,3,0,3,2,1,65,3.5,27,12.81,19.53,0.0,3.0,0.13636363636363635,8,0,441,3721,8649,36,2.0,1.0
17,67,0,1,0,5,83,0,1,3,1,2,1,2,3,0,1,1,0,64,3.4,23,11.39,14.11,0.0,2.8333333333333335,0.16666666666666666,0,4,289,4489,6889,25,1.0,0.0
38,90,0,2,1,4,60,1,1,2,1,2,1,1,4,0,0,1,0,74,9.5,42,34.2,22.8,0.0,7.6,0.05128205128205128,0,4,1444,8100,3600,16,4.0,0.0
28,73,1,2,1,4,73,2,1,2,0,0,1,2,2,0,2,2,1,70,7.0,32,20.44,20.44,0.0,5.6,0.06896551724137931,3,0,784,5329,5329,16,3.0,0.0
13,87,1,2,0,10,54,1,1,2,1,2,1,2,2,0,3,1,1,63,1.3,17,11.31,7.02,0.0,1.1818181818181819,0.14285714285714285,4,4,169,7569,2916,100,1.0,4.0
21,89,1,2,0,7,76,2,1,3,0,2,1,2,2,0,1,0,1,68,3.0,27,18.69,15.96,0.0,2.625,0.13636363636363635,2,4,441,7921,5776,49,2.0,2.0
16,83,2,0,1,9,95,2,1,2,1,0,1,1,2,0,0,2,0,69,1.7777777777777777,20,13.28,15.2,0.0,1.6,0.11764705882352941,2,0,256,6889,9025,81,1.0,4.0
